articleLink,imageLink,color
https://www.polygon.com/deals/2018/10/11/17965540/xbox-one-amazon-echo-dot-bundle,https://cdn.vox-cdn.com/thumbor/F5ymRWlAKinGsG7xCSPgFTY__yI=/0x0:1772x663/1200x800/filters:focal(745x191:1027x473)/cdn.vox-cdn.com/uploads/chorus_image/image/61736909/slack_imgs.0.jpg,White
https://www.polygon.com/deals/2018/10/11/17965540/xbox-one-amazon-echo-dot-bundle,https://cdn.vox-cdn.com/thumbor/F5ymRWlAKinGsG7xCSPgFTY__yI=/0x0:1772x663/1200x800/filters:focal(745x191:1027x473)/cdn.vox-cdn.com/uploads/chorus_image/image/61736909/slack_imgs.0.jpg,Grey
https://www.polygon.com/deals/2018/10/11/17965540/xbox-one-amazon-echo-dot-bundle,https://cdn.vox-cdn.com/thumbor/F5ymRWlAKinGsG7xCSPgFTY__yI=/0x0:1772x663/1200x800/filters:focal(745x191:1027x473)/cdn.vox-cdn.com/uploads/chorus_image/image/61736909/slack_imgs.0.jpg,Black
https://www.gamespot.com/articles/amazons-deals-on-ps4-xbox-one-and-nintendo-switch-/1100-6462459/,https://static.gamespot.com/uploads/original/1165/11653967/3449900-preview_screenshot7_164390.jpg,Black
https://www.gamespot.com/articles/amazons-deals-on-ps4-xbox-one-and-nintendo-switch-/1100-6462459/,https://static.gamespot.com/uploads/original/1165/11653967/3449900-preview_screenshot7_164390.jpg,Brown
https://www.apartmenttherapy.com/amazon-bath-caddy-coupon-code-263495,"https://cdn.apartmenttherapy.info/image/fetch/q_60,w_1024,c_fit/https://s3.amazonaws.com/pixtruder/original_images/8ff1afdaeccbb6aeb0b6896101eb1b1c266f0506",White
https://www.apartmenttherapy.com/amazon-bath-caddy-coupon-code-263495,"https://cdn.apartmenttherapy.info/image/fetch/q_60,w_1024,c_fit/https://s3.amazonaws.com/pixtruder/original_images/8ff1afdaeccbb6aeb0b6896101eb1b1c266f0506",Green
https://www.geekwire.com/2018/usps-wants-raise-rates-amazon-last-mile-delivery-9-12-amid-pressure-trump-increase-revenue/,https://cdn.geekwire.com/wp-content/uploads/2014/12/usps.png,Grey
https://www.geekwire.com/2018/usps-wants-raise-rates-amazon-last-mile-delivery-9-12-amid-pressure-trump-increase-revenue/,https://cdn.geekwire.com/wp-content/uploads/2014/12/usps.png,White
https://www.geekwire.com/2018/usps-wants-raise-rates-amazon-last-mile-delivery-9-12-amid-pressure-trump-increase-revenue/,https://cdn.geekwire.com/wp-content/uploads/2014/12/usps.png,Black
https://finance-commerce.com/2018/10/amazon-prepares-brooklyn-park-sorting-center/,https://finance-commerce.com/files/2018/10/Amazon-sorting-facility.jpg,White
http://www.aftvnews.com/amazon-echo-show-software-update-adds-web-browser-smart-home-dashboard-nbc-hulu-and-more/,https://i2.wp.com/www.aftvnews.com/wp-content/uploads/2018/10/Echo-Show-Update.jpg?resize=646%2C363&quality=100,Blue
https://www.avsforum.com/the-best-noise-cancelling-headphones-under-200-on-amazon/,https://www.avsforum.com/wordpress/wp-content/uploads/2018/10/Headphones-Under-200-Cover-Shot.jpg,White
https://www.avsforum.com/the-best-noise-cancelling-headphones-under-200-on-amazon/,https://www.avsforum.com/wordpress/wp-content/uploads/2018/10/Headphones-Under-200-Cover-Shot.jpg,Red
http://dennismichaellynch.com/report-wikileaks-outs-amazons-alleged-data-center-locations/,http://dennismichaellynch.com/wp-content/uploads/2018/10/Screen-Shot-2018-01-18-at-8.55.46-AM-3.png,Black
https://www.business.com/articles/taxation-amazon-fba-international-sellers/,https://img.purch.com/rc/300x211/aHR0cHM6Ly93d3cuYnVzaW5lc3MuY29tL2ltYWdlcy9jb250ZW50LzViYi9mOWI2ZDUxZWU0N2E5NjQ4YjQ1YTUvMTUwMC0wLQ==,White
https://www.pocketyourdollars.com/2018/10/amazon-2018-lego-city-advent-calendar-21-97/,https://h2savecom.files.wordpress.com/2018/09/lego-advent-calendar.jpg?w=1200&h=630,Brown
https://www.motorauthority.com/news/1119313_new-amazon-prime-show-the-gymkhana-files-goes-behind-the-scenes-with-ken-blocks-viral-video-series,https://images.hgmsites.net/lrg/scene-from-ken-blocks-gymkhana-nine-raw-industrial-playground_100564915_l.jpg,Black
https://www.motorauthority.com/news/1119313_new-amazon-prime-show-the-gymkhana-files-goes-behind-the-scenes-with-ken-blocks-viral-video-series,https://images.hgmsites.net/lrg/scene-from-ken-blocks-gymkhana-nine-raw-industrial-playground_100564915_l.jpg,Grey
https://www.washingtonpost.com/entertainment/tv/amazons-the-romanoffs-is-a-classic-tv-anthology-series/2018/10/11/67802f36-cd91-11e8-ad0a-0e01efba3cc1_story.html,https://www.washingtonpost.com/resizer/tka-Og03wQozMFMQxlKf0ledZa8=/480x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/M2WDC7GNSEI6RLIKBYA67OR4YE.jpg,Brown
https://www.washingtonpost.com/entertainment/tv/amazons-the-romanoffs-is-a-classic-tv-anthology-series/2018/10/11/67802f36-cd91-11e8-ad0a-0e01efba3cc1_story.html,https://www.washingtonpost.com/resizer/tka-Og03wQozMFMQxlKf0ledZa8=/480x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/M2WDC7GNSEI6RLIKBYA67OR4YE.jpg,Black
https://amazonadviser.com/2018/10/11/the-romanoffs-amazon-prime-time/,https://imagesvc.timeincapp.com/v3/fan/image?url=https://amazonadviser.com/wp-content/blogs.dir/366/files/2018/09/TR_103_The_Royal_We_13897_RT2_fnl_rgb-850x560.jpg&c=sc&w=850&h=560,Brown
https://amazonadviser.com/2018/10/11/the-romanoffs-amazon-prime-time/,https://imagesvc.timeincapp.com/v3/fan/image?url=https://amazonadviser.com/wp-content/blogs.dir/366/files/2018/09/TR_103_The_Royal_We_13897_RT2_fnl_rgb-850x560.jpg&c=sc&w=850&h=560,Black
https://amazonadviser.com/2018/10/11/the-romanoffs-amazon-prime-time/,https://imagesvc.timeincapp.com/v3/fan/image?url=https://amazonadviser.com/wp-content/blogs.dir/366/files/2018/09/TR_103_The_Royal_We_13897_RT2_fnl_rgb-850x560.jpg&c=sc&w=850&h=560,Yellow
