articleLink,imageLink,color
https://www.carscoops.com/2018/10/ford-previews-five-modified-mustangs-sema/,https://images.carscoops.com/2018/10/2b1c002e-ford-mustang-sema-1-300x163.jpg,Grey
https://www.fordfoundation.org/ideas/equals-change-blog/posts/why-the-census-is-in-trouble-and-what-you-can-do-about-it/,"https://www.fordfoundation.org/media/4137/us_census_websitehero_3200x1200.jpg?crop=0.125,0,0.125,0&width=800&height=400&rnd=131837472550000000&cropmode=percentage",White
https://www.denverpost.com/2018/10/11/billie-jean-king-interview/,https://i0.wp.com/www.denverpost.com/wp-content/uploads/2016/04/20131218__kingp1.jpg?fit=620%2C9999px&ssl=1,Black
https://www.denverpost.com/2018/10/11/billie-jean-king-interview/,https://i0.wp.com/www.denverpost.com/wp-content/uploads/2016/04/20131218__kingp1.jpg?fit=620%2C9999px&ssl=1,Brown
http://www.mustangandfords.com/news/1810-2018-sema-sneak-peek-ford-performance-mustangs/,http://image.mustangandfords.com/f/168970563+w235+h156+q80+re0+cr1+ar0+st0/death-race-beyond-anarchy-blu-ray-box-art-ford-mustang-lead.jpg,White
http://www.mustangandfords.com/news/1810-2018-sema-sneak-peek-ford-performance-mustangs/,http://image.mustangandfords.com/f/168970563+w235+h156+q80+re0+cr1+ar0+st0/death-race-beyond-anarchy-blu-ray-box-art-ford-mustang-lead.jpg,Grey
http://www.mustangandfords.com/news/1810-2018-sema-sneak-peek-ford-performance-mustangs/,http://image.mustangandfords.com/f/168970563+w235+h156+q80+re0+cr1+ar0+st0/death-race-beyond-anarchy-blu-ray-box-art-ford-mustang-lead.jpg,Black
http://www.sandiegouniontribune.com/opinion/commentary/sd-brett-kavanaugh-trump-ford-divided-20181010-story.html,http://www.trbimg.com/img-5bbedf76/turbine/sd-brett-kavanaugh-trump-ford-divided-20181010,White
http://www.sandiegouniontribune.com/opinion/commentary/sd-brett-kavanaugh-trump-ford-divided-20181010-story.html,http://www.trbimg.com/img-5bbedf76/turbine/sd-brett-kavanaugh-trump-ford-divided-20181010,Grey
http://www.autonews.com/article/20181011/RETAIL03/181019845/ford-wpp-advertising-history,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181011/RETAIL03/181019845/AR/0/AR-181019845.jpg,White
http://www.autonews.com/article/20181011/RETAIL03/181019845/ford-wpp-advertising-history,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181011/RETAIL03/181019845/AR/0/AR-181019845.jpg,Grey
https://www.motorauthority.com/news/1119306_ford-teases-5-custom-mustangs-racing-into-sema,https://images.hgmsites.net/med/teaser-sketch-for-2019-cgs-motorsports-ford-mustang-gt-debuting-at-2018-sema-show_100675040_m.jpg,Black
https://www.motorauthority.com/news/1119306_ford-teases-5-custom-mustangs-racing-into-sema,https://images.hgmsites.net/med/teaser-sketch-for-2019-cgs-motorsports-ford-mustang-gt-debuting-at-2018-sema-show_100675040_m.jpg,Grey
https://www.independentsentinel.com/credible-blasey-ford-works-at-a-stronghold-of-radical-feminism/,https://i2.wp.com/www.independentsentinel.com/wp-content/uploads/2018/10/christine-blasey.jpg?fit=920%2C692&ssl=1,Brown
https://www.independentsentinel.com/credible-blasey-ford-works-at-a-stronghold-of-radical-feminism/,https://i2.wp.com/www.independentsentinel.com/wp-content/uploads/2018/10/christine-blasey.jpg?fit=920%2C692&ssl=1,Black
https://people.com/parents/leanne-ford-pregnant-baby-girl-nursery-design-plans/,https://peopledotcom.files.wordpress.com/2018/10/leanne2.jpg?w=450,White
https://people.com/parents/leanne-ford-pregnant-baby-girl-nursery-design-plans/,https://peopledotcom.files.wordpress.com/2018/10/leanne2.jpg?w=450,Black
http://threepercenternation.com/2018/10/liberals-claimed-that-dr-ford-had-nothing-to-gain-from-coming-forward-well-that-was-a-lie/,http://threepercenternation.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-11-at-11.29.58-AM.png,Black
https://www.autoblog.com/2018/10/11/2018-ford-gt-video-review/,https://o.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/800x450/format/jpg/quality/85/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2018-10/0b4aa350-ccc3-11e8-b9ee-fa82e17c678d,Grey
https://www.autoblog.com/2018/10/11/2018-ford-gt-video-review/,https://o.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/800x450/format/jpg/quality/85/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2018-10/0b4aa350-ccc3-11e8-b9ee-fa82e17c678d,Black
https://carbuzz.com/reviews/2018-ford-expedition-test-drive-review-a-tamable-goliath,http://dmi3w0goirzgw.cloudfront.net/gallery-images/1600/472000/0/472015.jpg,Grey
https://carbuzz.com/reviews/2018-ford-expedition-test-drive-review-a-tamable-goliath,http://dmi3w0goirzgw.cloudfront.net/gallery-images/1600/472000/0/472015.jpg,White
https://www.washingtontimes.com/news/2018/oct/11/christine-blasey-fords-bogus-bravery-award-nominat/,https://twt-thumbs.washtimes.com/media/image/2018/10/10/mrz100618dAPR_s300x218.jpg?fdcecb56b2c3fa8caed84c1a1595111b2ae41701,White
https://www.washingtontimes.com/news/2018/oct/11/christine-blasey-fords-bogus-bravery-award-nominat/,https://twt-thumbs.washtimes.com/media/image/2018/10/10/mrz100618dAPR_s300x218.jpg?fdcecb56b2c3fa8caed84c1a1595111b2ae41701,Grey
https://autoweek.com/article/people/five-questions-man-behind-new-ford-edge-st,https://autoweek.com/sites/default/files/styles/gen-738-415/public/3_70.jpg?itok=lrCsdLxJ,Black
https://autoweek.com/article/people/five-questions-man-behind-new-ford-edge-st,https://autoweek.com/sites/default/files/styles/gen-738-415/public/3_70.jpg?itok=lrCsdLxJ,White
https://www.theautochannel.com/news/2018/10/11/632473-ford-motor-company-issues-recall-north-america-for-select-2017.html,https://www.theautochannel.com/news/2018/10/11/632473-ford-motor-company-issues-recall-north-america-for-select-2017.1.jpg,Red
https://www.theautochannel.com/news/2018/10/11/632473-ford-motor-company-issues-recall-north-america-for-select-2017.html,https://www.theautochannel.com/news/2018/10/11/632473-ford-motor-company-issues-recall-north-america-for-select-2017.1.jpg,Black
https://www.theautochannel.com/news/2018/10/11/632473-ford-motor-company-issues-recall-north-america-for-select-2017.html,https://www.theautochannel.com/news/2018/10/11/632473-ford-motor-company-issues-recall-north-america-for-select-2017.1.jpg,White
https://twitchy.com/samj-3930/2018/10/11/you-demand-ha-sen-dianne-feinstein-switches-gears-with-new-demand-of-trump-trips-over-ford/,https://twitchy.com/wp-content/uploads/2017/11/Dianne-Feinstein-e1509906067471.jpg,Brown
https://twitchy.com/samj-3930/2018/10/11/you-demand-ha-sen-dianne-feinstein-switches-gears-with-new-demand-of-trump-trips-over-ford/,https://twitchy.com/wp-content/uploads/2017/11/Dianne-Feinstein-e1509906067471.jpg,Black
https://twitchy.com/samj-3930/2018/10/11/you-demand-ha-sen-dianne-feinstein-switches-gears-with-new-demand-of-trump-trips-over-ford/,https://twitchy.com/wp-content/uploads/2017/11/Dianne-Feinstein-e1509906067471.jpg,Brown
https://twitchy.com/samj-3930/2018/10/11/you-demand-ha-sen-dianne-feinstein-switches-gears-with-new-demand-of-trump-trips-over-ford/,https://twitchy.com/wp-content/uploads/2017/11/Dianne-Feinstein-e1509906067471.jpg,Black
